Feedback_ID,Student_ID,Course_ID,Course_Name,Semester,Date,Language,Rating,Feedback_Text,Overall_Sentiment,Sentiment_Confidence,Aspect_Records,Topic_ID,Topic_Name,Topic_Probability,Cleaned_Text,Detected_Language,Language_Confidence,Predicted_Sentiment,Polarity_Score
FB_01069,STU_5345,CS101,Introduction to Programming,Sem 4,2025-08-21,English,3,"Course portal links were broken and slides were uploaded weeks late. However, Assignments were practical, thought-provoking, and strengthened our coding skills.",Neutral,0.78,"[{""aspect"": ""Study Material"", ""sentiment"": ""Negative"", ""confidence"": 0.95, ""snippet"": ""Course portal links were broken and slides were uploaded weeks late.""}, {""aspect"": ""Assignments"", ""sentiment"": ""Positive"", ""confidence"": 0.84, ""snippet"": ""Assignments were practical, thought-provoking, and strengthened our coding skills.""}]",1,Lab Infrastructure & Hardware,0.15,"course portal links were broken and slides were uploaded weeks late. however, assignments were practical, thought-provoking, and strengthened our coding skills.",English,0.84,Neutral,0.03
FB_01070,STU_1296,CS101,Introduction to Programming,Sem 4,2025-10-30,English,5,"Level of challenge matched other departmental subjects. Additionally, Project reviews were constructive and offered invaluable architectural feedback.",Positive,0.68,"[{""aspect"": ""Difficulty"", ""sentiment"": ""Neutral"", ""confidence"": 0.9, ""snippet"": ""Level of challenge matched other departmental subjects.""}, {""aspect"": ""Projects"", ""sentiment"": ""Positive"", ""confidence"": 0.91, ""snippet"": ""Project reviews were constructive and offered invaluable architectural feedback.""}]",1,Lab Infrastructure & Hardware,0.16,"level of challenge matched other departmental subjects. additionally, project reviews were constructive and offered invaluable architectural feedback.",English,0.82,Positive,0.675
FB_01071,STU_5291,WD102,Full-Stack Web Development,Sem 5,2026-05-01,Hindi,4,पाठ्यक्रम काफी आधुनिक है और उद्योग की जरूरतों के अनुरूप है। इसके अलावा प्रोजेक्ट के मूल्यांकन में पक्षपात देखने को मिला। वहीं दूसरी ओर व्याख्यान की गति बहुत अच्छी है और नोट्स बनाने का पूरा समय मिलता है।,Positive,0.75,"[{""aspect"": ""Course Content"", ""sentiment"": ""Positive"", ""confidence"": 0.82, ""snippet"": ""पाठ्यक्रम काफी आधुनिक है और उद्योग की जरूरतों के अनुरूप है।""}, {""aspect"": ""Projects"", ""sentiment"": ""Negative"", ""confidence"": 0.97, ""snippet"": ""प्रोजेक्ट के मूल्यांकन में पक्षपात देखने को मिला।""}, {""aspect"": ""Lecture Pace"", ""sentiment"": ""Positive"", ""confidence"": 0.83, ""snippet"": ""व्याख्यान की गति बहुत अच्छी है और नोट्स बनाने का पूरा समय मिलता है।""}]",5,Course Theme 6,0.17,पाठ्यक्रम काफी आधुनिक है और उद्योग की जरूरतों के अनुरूप है। इसके अलावा प्रोजेक्ट के मूल्यांकन में पक्षपात देखने को मिला। वहीं दूसरी ओर व्याख्यान की गति बहुत अच्छी है और नोट्स बनाने का पूरा समय मिलता है।,Hindi,0.99,Positive,0.723
FB_01072,STU_7347,CN204,Computer Networks & Security,Sem 2,2024-08-21,English,2,The difficulty level is brutal and assumes way too many advanced prerequisites.,Negative,0.78,"[{""aspect"": ""Difficulty"", ""sentiment"": ""Negative"", ""confidence"": 0.95, ""snippet"": ""The difficulty level is brutal and assumes way too many advanced prerequisites.""}]",1,Lab Infrastructure & Hardware,0.15,the difficulty level is brutal and assumes way too many advanced prerequisites.,Hinglish,0.8,Negative,-0.782
FB_01073,STU_1319,WD102,Full-Stack Web Development,Sem 5,2026-04-08,English,4,Gained tremendous practical confidence building actual projects in lab.,Positive,0.87,"[{""aspect"": ""Practical Sessions"", ""sentiment"": ""Positive"", ""confidence"": 0.95, ""snippet"": ""Gained tremendous practical confidence building actual projects in lab.""}]",1,Lab Infrastructure & Hardware,0.15,gained tremendous practical confidence building actual projects in lab.,English,0.82,Positive,0.869
FB_01074,STU_5843,SE303,Software Engineering & Architecture,Sem 1,2024-02-22,English,1,The difficulty level is brutal and assumes way too many advanced prerequisites. Although Weekly homework exercises directly reinforced the lecture material. But No proper reference notes or textbooks were recommended.,Negative,0.62,"[{""aspect"": ""Difficulty"", ""sentiment"": ""Negative"", ""confidence"": 0.88, ""snippet"": ""The difficulty level is brutal and assumes way too many advanced prerequisites.""}, {""aspect"": ""Assignments"", ""sentiment"": ""Positive"", ""confidence"": 0.97, ""snippet"": ""Weekly homework exercises directly reinforced the lecture material.""}, {""aspect"": ""Study Material"", ""sentiment"": ""Negative"", ""confidence"": 0.95, ""snippet"": ""No proper reference notes or textbooks were recommended.""}]",1,Lab Infrastructure & Hardware,0.16,the difficulty level is brutal and assumes way too many advanced prerequisites. although weekly homework exercises directly reinforced the lecture material. but no proper reference notes or textbooks were recommended.,Hinglish,0.8,Negative,-0.613
FB_01075,STU_8826,AI401,Artificial Intelligence & Robotics,Sem 3,2025-02-01,Hindi,3,शिक्षक हमेशा शंकाएं दूर करने के लिए उपलब्ध रहते हैं। वहीं दूसरी ओर असाइनमेंट बहुत लंबे हैं और जमा करने की समयसीमा बहुत कम है।,Neutral,0.72,"[{""aspect"": ""Faculty Support"", ""sentiment"": ""Positive"", ""confidence"": 0.84, ""snippet"": ""शिक्षक हमेशा शंकाएं दूर करने के लिए उपलब्ध रहते हैं।""}, {""aspect"": ""Assignments"", ""sentiment"": ""Negative"", ""confidence"": 0.85, ""snippet"": ""असाइनमेंट बहुत लंबे हैं और जमा करने की समयसीमा बहुत कम है।""}]",0,Course Theme 1,0.17,शिक्षक हमेशा शंकाएं दूर करने के लिए उपलब्ध रहते हैं। वहीं दूसरी ओर असाइनमेंट बहुत लंबे हैं और जमा करने की समयसीमा बहुत कम है।,Hindi,0.99,Neutral,-0.025
FB_01076,STU_5973,AI401,Artificial Intelligence & Robotics,Sem 3,2025-03-25,English,3,"Too rushed towards the end of semester to finish pending syllabus. Although Grading was transparent, consistent, and strictly followed the rubric.",Neutral,0.87,"[{""aspect"": ""Lecture Pace"", ""sentiment"": ""Negative"", ""confidence"": 0.89, ""snippet"": ""Too rushed towards the end of semester to finish pending syllabus.""}, {""aspect"": ""Evaluation"", ""sentiment"": ""Positive"", ""confidence"": 0.91, ""snippet"": ""Grading was transparent, consistent, and strictly followed the rubric.""}]",1,Lab Infrastructure & Hardware,0.17,"too rushed towards the end of semester to finish pending syllabus. although grading was transparent, consistent, and strictly followed the rubric.",Hinglish,0.8,Neutral,0.076
FB_01077,STU_3723,DS201,Data Structures & Algorithms,Sem 6,2026-10-12,English,5,"No proper reference notes or textbooks were recommended. Additionally, Professor explains complex concepts with extreme clarity and patience. But Classroom audio-visual setup and projection were crisp and clear.",Positive,0.71,"[{""aspect"": ""Study Material"", ""sentiment"": ""Negative"", ""confidence"": 0.84, ""snippet"": ""No proper reference notes or textbooks were recommended.""}, {""aspect"": ""Teaching Quality"", ""sentiment"": ""Positive"", ""confidence"": 0.97, ""snippet"": ""Professor explains complex concepts with extreme clarity and patience.""}, {""aspect"": ""Infrastructure"", ""sentiment"": ""Positive"", ""confidence"": 0.94, ""snippet"": ""Classroom audio-visual setup and projection were crisp and clear.""}]",1,Lab Infrastructure & Hardware,0.16,"no proper reference notes or textbooks were recommended. additionally, professor explains complex concepts with extreme clarity and patience. but classroom audio-visual setup and projection were crisp and clear.",English,0.85,Positive,0.696
FB_01078,STU_6259,CN204,Computer Networks & Security,Sem 5,2026-04-16,Hindi,5,टीम प्रोजेक्ट का अनुभव काफी प्रेरणादायक और व्यावहारिक रहा। लेकिन शिक्षक सभी छात्रों की समझ के अनुसार ही आगे बढ़ते हैं।,Positive,0.9,"[{""aspect"": ""Projects"", ""sentiment"": ""Positive"", ""confidence"": 0.85, ""snippet"": ""टीम प्रोजेक्ट का अनुभव काफी प्रेरणादायक और व्यावहारिक रहा।""}, {""aspect"": ""Lecture Pace"", ""sentiment"": ""Positive"", ""confidence"": 0.84, ""snippet"": ""शिक्षक सभी छात्रों की समझ के अनुसार ही आगे बढ़ते हैं।""}]",5,Course Theme 6,0.17,टीम प्रोजेक्ट का अनुभव काफी प्रेरणादायक और व्यावहारिक रहा। लेकिन शिक्षक सभी छात्रों की समझ के अनुसार ही आगे बढ़ते हैं।,Hindi,0.99,Positive,0.899
FB_01079,STU_9668,CS101,Introduction to Programming,Sem 1,2024-05-03,English,3,Professor flies through 40 complex slides in one single hour. Although Challenging problems pushed us to think critically without causing burnout.,Neutral,0.69,"[{""aspect"": ""Lecture Pace"", ""sentiment"": ""Negative"", ""confidence"": 0.89, ""snippet"": ""Professor flies through 40 complex slides in one single hour.""}, {""aspect"": ""Difficulty"", ""sentiment"": ""Positive"", ""confidence"": 0.86, ""snippet"": ""Challenging problems pushed us to think critically without causing burnout.""}]",7,Burnout & Critically & Causing,0.19,professor flies through 40 complex slides in one single hour. although challenging problems pushed us to think critically without causing burnout.,English,0.82,Neutral,-0.099
FB_01080,STU_2837,SE303,Software Engineering & Architecture,Sem 5,2026-05-01,Hindi,3,"लैब में खुद कोड चलाकर सीखने का बहुत अच्छा अवसर मिला। हालांकि केवल किताबी ज्ञान पर जोर है, व्यावहारिक कुछ भी नहीं है।",Neutral,0.76,"[{""aspect"": ""Practical Sessions"", ""sentiment"": ""Positive"", ""confidence"": 0.93, ""snippet"": ""लैब में खुद कोड चलाकर सीखने का बहुत अच्छा अवसर मिला।""}, {""aspect"": ""Course Content"", ""sentiment"": ""Negative"", ""confidence"": 0.87, ""snippet"": ""केवल किताबी ज्ञान पर जोर है, व्यावहारिक कुछ भी नहीं है।""}]",5,Course Theme 6,0.17,"लैब में खुद कोड चलाकर सीखने का बहुत अच्छा अवसर मिला। हालांकि केवल किताबी ज्ञान पर जोर है, व्यावहारिक कुछ भी नहीं है।",Hindi,0.99,Neutral,0.018
FB_01081,STU_9681,DS201,Data Structures & Algorithms,Sem 1,2024-02-11,English,3,"Great selection of cutting-edge case studies in the coursework. However, The final exam was unexpectedly harsh and disconnected from lecture topics.",Neutral,0.72,"[{""aspect"": ""Course Content"", ""sentiment"": ""Positive"", ""confidence"": 0.9, ""snippet"": ""Great selection of cutting-edge case studies in the coursework.""}, {""aspect"": ""Exams"", ""sentiment"": ""Negative"", ""confidence"": 0.89, ""snippet"": ""The final exam was unexpectedly harsh and disconnected from lecture topics.""}]",1,Lab Infrastructure & Hardware,0.16,"great selection of cutting-edge case studies in the coursework. however, the final exam was unexpectedly harsh and disconnected from lecture topics.",Hinglish,0.8,Neutral,0.054
